"","id","time...1","b1.Rsp","b1.CRsp","b1.RT","time...5","b2.Rsp","b2.CRsp","b2.RT","time...9","b3.Rsp","b3.CRsp","b3.RT","time...13","b4.Rsp","b4.CRsp","b4.RT","time...17","b5.Rsp","b5.CRsp","b5.RT","time...21","b6.Rsp","b6.CRsp","b6.RT"
"1604","019.csv","2020_5_5_14_27_20.217",1,0,402,"2020_5_5_14_34_55.86",0,0,0,"2020_5_5_14_42_6.779",0,0,0,"2020_5_5_14_49_18.631",1,1,693,"2020_5_5_14_56_30.05",0,0,0,"2020_5_5_15_3_40.201",1,0,324
"1605","019.csv","2020_5_5_14_27_23.252",1,0,471,"2020_5_5_14_34_58.895",1,1,733,"2020_5_5_14_42_9.814",0,0,0,"2020_5_5_14_49_21.665",0,0,0,"2020_5_5_14_56_33.084",0,0,0,"2020_5_5_15_3_43.236",1,0,474
"1606","019.csv","2020_5_5_14_27_26.286",1,0,333,"2020_5_5_14_35_1.929",0,0,0,"2020_5_5_14_42_12.848",1,0,764,"2020_5_5_14_49_24.7",1,0,657,"2020_5_5_14_56_36.118",0,0,0,"2020_5_5_15_3_46.27",1,0,368
"1607","019.csv","2020_5_5_14_27_29.32",1,1,339,"2020_5_5_14_35_4.963",0,0,0,"2020_5_5_14_42_15.882",0,0,0,"2020_5_5_14_49_27.734",0,0,0,"2020_5_5_14_56_39.153",0,0,0,"2020_5_5_15_3_49.305",1,0,534
"1608","019.csv","2020_5_5_14_27_32.354",1,1,424,"2020_5_5_14_35_7.997",0,0,0,"2020_5_5_14_42_18.916",0,0,0,"2020_5_5_14_49_30.768",1,1,604,"2020_5_5_14_56_42.187",0,0,0,"2020_5_5_15_3_52.34",1,0,379
"1609","019.csv","2020_5_5_14_27_35.389",1,1,414,"2020_5_5_14_35_11.032",1,1,708,"2020_5_5_14_42_21.951",0,0,0,"2020_5_5_14_49_33.802",0,0,0,"2020_5_5_14_56_45.221",0,0,0,"2020_5_5_15_3_55.374",1,1,385
"1610","019.csv","2020_5_5_14_27_38.423",1,0,484,"2020_5_5_14_35_14.066",1,1,1161,"2020_5_5_14_42_24.985",1,1,1059,"2020_5_5_14_49_36.837",1,1,984,"2020_5_5_14_56_48.256",1,0,974,"2020_5_5_15_3_58.408",1,0,374
"1611","019.csv","2020_5_5_14_27_41.457",1,1,426,"2020_5_5_14_35_17.1",0,0,0,"2020_5_5_14_42_28.019",0,0,0,"2020_5_5_14_49_39.871",1,1,1005,"2020_5_5_14_56_51.29",1,1,1139,"2020_5_5_15_4_1.442",1,0,365
"1612","019.csv","2020_5_5_14_27_44.491",1,0,335,"2020_5_5_14_35_20.134",0,0,0,"2020_5_5_14_42_31.054",1,0,1535,"2020_5_5_14_49_42.905",0,0,0,"2020_5_5_14_56_54.324",0,0,0,"2020_5_5_15_4_4.477",1,0,402
"1613","019.csv","2020_5_5_14_27_47.526",1,0,357,"2020_5_5_14_35_23.169",0,0,0,"2020_5_5_14_42_34.088",0,0,0,"2020_5_5_14_49_45.939",1,1,601,"2020_5_5_14_56_57.358",0,0,0,"2020_5_5_15_4_7.511",1,0,312
"1614","019.csv","2020_5_5_14_27_50.56",1,0,411,"2020_5_5_14_35_26.203",0,0,0,"2020_5_5_14_42_37.122",0,0,0,"2020_5_5_14_49_48.975",0,0,0,"2020_5_5_14_57_0.393",0,0,0,"2020_5_5_15_4_10.545",1,1,350
"1615","019.csv","2020_5_5_14_27_53.594",1,1,336,"2020_5_5_14_35_29.237",0,0,0,"2020_5_5_14_42_40.156",0,0,0,"2020_5_5_14_49_52.009",0,0,0,"2020_5_5_14_57_3.427",0,0,0,"2020_5_5_15_4_13.579",1,0,339
"1616","019.csv","2020_5_5_14_17_46.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","020.csv","2020_5_13_18_6_37.241",1,0,1023,"2020_5_13_18_13_58.293",0,0,0,"2020_5_13_18_21_15.655",0,0,0,"2020_5_13_18_28_44.987",0,0,0,"2020_5_13_18_36_5.681",0,0,0,"2020_5_13_18_43_24.148",1,0,711
"1618","020.csv","2020_5_13_18_6_40.256",1,0,696,"2020_5_13_18_14_1.306",0,0,0,"2020_5_13_18_21_18.669",0,0,0,"2020_5_13_18_28_47.998",0,0,0,"2020_5_13_18_36_8.695",0,0,0,"2020_5_13_18_43_27.162",1,1,450
"1619","020.csv","2020_5_13_18_6_43.269",1,0,708,"2020_5_13_18_14_4.32",0,0,0,"2020_5_13_18_21_21.683",0,0,0,"2020_5_13_18_28_51.013",1,1,1077,"2020_5_13_18_36_11.709",0,0,0,"2020_5_13_18_43_30.173",1,0,272
"1620","020.csv","2020_5_13_18_6_46.285",1,0,524,"2020_5_13_18_14_7.333",0,0,0,"2020_5_13_18_21_24.697",0,0,0,"2020_5_13_18_28_54.028",0,0,0,"2020_5_13_18_36_14.722",0,0,0,"2020_5_13_18_43_33.186",1,0,490
"1621","020.csv","2020_5_13_18_6_49.304",1,0,481,"2020_5_13_18_14_10.348",0,1,0,"2020_5_13_18_21_27.711",0,0,0,"2020_5_13_18_28_57.041",0,0,0,"2020_5_13_18_36_17.736",0,0,0,"2020_5_13_18_43_36.2",1,0,356
"1622","020.csv","2020_5_13_18_6_52.32",1,0,409,"2020_5_13_18_14_13.362",0,0,0,"2020_5_13_18_21_30.724",0,0,0,"2020_5_13_18_29_0.052",0,0,0,"2020_5_13_18_36_20.751",0,0,0,"2020_5_13_18_43_39.215",1,0,286
"1623","020.csv","2020_5_13_18_6_55.335",1,0,546,"2020_5_13_18_14_16.375",0,0,0,"2020_5_13_18_21_33.739",0,0,0,"2020_5_13_18_29_3.066",0,0,0,"2020_5_13_18_36_23.765",0,0,0,"2020_5_13_18_43_42.225",1,0,475
"1624","020.csv","2020_5_13_18_6_58.349",1,0,491,"2020_5_13_18_14_19.39",0,0,0,"2020_5_13_18_21_36.753",0,1,0,"2020_5_13_18_29_6.08",0,0,0,"2020_5_13_18_36_26.778",0,1,0,"2020_5_13_18_43_45.235",1,0,584
"1625","020.csv","2020_5_13_18_7_1.363",1,1,614,"2020_5_13_18_14_22.404",1,1,1894,"2020_5_13_18_21_39.766",0,0,0,"2020_5_13_18_29_9.093",1,1,1990,"2020_5_13_18_36_29.79",0,0,0,"2020_5_13_18_43_48.246",1,0,278
"1626","020.csv","2020_5_13_18_7_4.377",1,0,656,"2020_5_13_18_14_25.417",1,1,976,"2020_5_13_18_21_42.781",0,1,0,"2020_5_13_18_29_12.106",0,0,0,"2020_5_13_18_36_32.804",0,1,0,"2020_5_13_18_43_51.26",1,0,353
"1627","020.csv","2020_5_13_18_7_7.403",1,0,878,"2020_5_13_18_14_28.431",1,1,1530,"2020_5_13_18_21_45.795",0,1,0,"2020_5_13_18_29_15.121",0,1,0,"2020_5_13_18_36_35.817",1,0,946,"2020_5_13_18_43_54.273",1,0,315
"1628","020.csv","2020_5_13_18_7_10.417",1,0,439,"2020_5_13_18_14_31.446",0,0,0,"2020_5_13_18_21_48.808",0,0,0,"2020_5_13_18_29_18.134",0,0,0,"2020_5_13_18_36_38.83",1,1,1789,"2020_5_13_18_43_57.287",1,1,341
"1629","020.csv","2020_5_13_18_7_13.431",1,0,497,"2020_5_13_18_14_34.459",0,0,0,"2020_5_13_18_21_51.822",0,0,0,"2020_5_13_18_29_21.148",0,0,0,"2020_5_13_18_36_41.842",0,0,0,"2020_5_13_18_44_0.301",1,0,336
"1630","020.csv","2020_5_13_18_7_16.446",1,0,1,"2020_5_13_18_14_37.473",0,0,0,"2020_5_13_18_21_54.836",0,0,0,"2020_5_13_18_29_24.161",1,0,1849,"2020_5_13_18_36_44.856",0,0,0,"2020_5_13_18_44_3.315",1,0,298
"1631","020.csv","2020_5_13_18_7_19.46",1,1,453,"2020_5_13_18_14_40.487",0,0,0,"2020_5_13_18_21_57.85",0,0,0,"2020_5_13_18_29_27.176",1,1,675,"2020_5_13_18_36_47.869",0,0,0,"2020_5_13_18_44_6.328",1,0,324
"1632","020.csv","2020_5_13_18_7_22.474",1,0,511,"2020_5_13_18_14_43.5",0,0,0,"2020_5_13_18_22_0.864",0,0,0,"2020_5_13_18_29_30.19",1,1,1341,"2020_5_13_18_36_50.882",1,0,1625,"2020_5_13_18_44_9.341",1,0,350
"1633","020.csv","2020_5_13_18_7_25.489",1,0,456,"2020_5_13_18_14_46.514",0,0,0,"2020_5_13_18_22_3.879",1,1,1716,"2020_5_13_18_29_33.204",0,0,0,"2020_5_13_18_36_53.897",0,1,0,"2020_5_13_18_44_12.356",1,0,249
"1634","020.csv","2020_5_13_18_7_28.502",1,0,466,"2020_5_13_18_14_49.527",0,0,0,"2020_5_13_18_22_6.892",1,1,990,"2020_5_13_18_29_36.217",1,1,1265,"2020_5_13_18_36_56.911",0,0,0,"2020_5_13_18_44_15.369",1,1,371
"1635","020.csv","2020_5_13_18_7_31.516",1,0,477,"2020_5_13_18_14_52.537",0,0,0,"2020_5_13_18_22_9.906",0,0,0,"2020_5_13_18_29_39.228",0,0,0,"2020_5_13_18_36_59.924",1,1,1207,"2020_5_13_18_44_18.383",1,0,557
"1636","020.csv","2020_5_13_18_7_34.53",1,0,439,"2020_5_13_18_14_55.551",0,0,0,"2020_5_13_18_22_12.919",0,0,0,"2020_5_13_18_29_42.238",0,0,0,"2020_5_13_18_37_2.939",0,0,0,"2020_5_13_18_44_21.397",1,0,456
"1637","020.csv","2020_5_13_18_7_37.545",1,0,416,"2020_5_13_18_14_58.564",0,0,0,"2020_5_13_18_22_15.933",0,0,0,"2020_5_13_18_29_45.249",1,0,1482,"2020_5_13_18_37_5.952",0,0,0,"2020_5_13_18_44_24.411",1,0,354
"1638","020.csv","2020_5_13_18_7_40.558",1,0,378,"2020_5_13_18_15_1.578",0,0,0,"2020_5_13_18_22_18.947",0,1,0,"2020_5_13_18_29_48.26",0,0,0,"2020_5_13_18_37_8.966",0,0,0,"2020_5_13_18_44_27.424",1,0,412
"1639","020.csv","2020_5_13_18_7_43.572",1,1,405,"2020_5_13_18_15_4.593",0,0,0,"2020_5_13_18_22_21.96",0,0,0,"2020_5_13_18_29_51.273",0,0,0,"2020_5_13_18_37_11.979",0,0,0,"2020_5_13_18_44_30.438",1,0,406
"1640","020.csv","2020_5_13_18_7_46.586",1,0,431,"2020_5_13_18_15_7.606",0,0,0,"2020_5_13_18_22_24.975",0,0,0,"2020_5_13_18_29_54.286",0,0,0,"2020_5_13_18_37_14.994",0,0,0,"2020_5_13_18_44_33.452",1,0,352
"1641","020.csv","2020_5_13_18_7_49.6",1,0,440,"2020_5_13_18_15_10.62",0,0,0,"2020_5_13_18_22_27.989",0,0,0,"2020_5_13_18_29_57.299",0,0,0,"2020_5_13_18_37_18.007",0,0,0,"2020_5_13_18_44_36.466",1,0,330
"1642","020.csv","2020_5_13_18_7_52.613",1,1,531,"2020_5_13_18_15_13.634",0,0,0,"2020_5_13_18_22_31.002",0,0,0,"2020_5_13_18_30_0.314",0,0,0,"2020_5_13_18_37_21.021",0,0,0,"2020_5_13_18_44_39.479",1,1,469
"1643","020.csv","2020_5_13_18_7_55.627",1,0,509,"2020_5_13_18_15_16.648",1,0,1345,"2020_5_13_18_22_34.016",1,0,954,"2020_5_13_18_30_3.327",0,0,0,"2020_5_13_18_37_24.035",1,1,1273,"2020_5_13_18_44_42.494",1,0,431
"1644","020.csv","2020_5_13_18_7_58.642",1,0,760,"2020_5_13_18_15_19.662",0,0,0,"2020_5_13_18_22_37.03",0,0,0,"2020_5_13_18_30_6.341",0,0,0,"2020_5_13_18_37_27.049",0,0,0,"2020_5_13_18_44_45.507",1,0,505
"1645","020.csv","2020_5_13_18_8_1.655",1,0,449,"2020_5_13_18_15_22.675",1,1,1526,"2020_5_13_18_22_40.044",0,1,0,"2020_5_13_18_30_9.355",0,0,0,"2020_5_13_18_37_30.062",0,0,0,"2020_5_13_18_44_48.521",1,1,403
"1646","020.csv","2020_5_13_18_8_4.669",1,0,379,"2020_5_13_18_15_25.69",1,0,1568,"2020_5_13_18_22_43.057",0,0,0,"2020_5_13_18_30_12.368",1,1,1898,"2020_5_13_18_37_33.075",0,0,0,"2020_5_13_18_44_51.534",1,1,429
"1647","020.csv","2020_5_13_18_8_7.684",1,1,373,"2020_5_13_18_15_28.703",0,0,0,"2020_5_13_18_22_46.07",0,0,0,"2020_5_13_18_30_15.382",0,0,0,"2020_5_13_18_37_36.086",0,0,0,"2020_5_13_18_44_54.549",1,0,343
"1648","020.csv","2020_5_13_18_8_10.697",1,0,400,"2020_5_13_18_15_31.717",0,0,0,"2020_5_13_18_22_49.085",1,1,1454,"2020_5_13_18_30_18.395",0,0,0,"2020_5_13_18_37_39.1",0,0,0,"2020_5_13_18_44_57.562",1,1,386
"1649","020.csv","2020_5_13_18_8_13.711",1,0,426,"2020_5_13_18_15_34.732",0,0,0,"2020_5_13_18_22_52.098",0,0,0,"2020_5_13_18_30_21.41",0,0,0,"2020_5_13_18_37_42.113",0,0,0,"2020_5_13_18_45_0.576",1,0,349
"1650","020.csv","2020_5_13_18_8_16.725",1,0,388,"2020_5_13_18_15_37.745",0,0,0,"2020_5_13_18_22_55.112",0,0,0,"2020_5_13_18_30_24.423",0,0,0,"2020_5_13_18_37_45.128",1,1,804,"2020_5_13_18_45_3.589",1,1,374
"1651","020.csv","2020_5_13_18_8_19.739",1,1,398,"2020_5_13_18_15_40.759",0,0,0,"2020_5_13_18_22_58.126",0,0,0,"2020_5_13_18_30_27.437",0,0,0,"2020_5_13_18_37_48.142",0,0,0,"2020_5_13_18_45_6.603",1,0,449
"1652","020.csv","2020_5_13_18_8_22.753",1,0,632,"2020_5_13_18_15_43.772",0,0,0,"2020_5_13_18_23_1.139",0,0,0,"2020_5_13_18_30_30.452",0,0,0,"2020_5_13_18_37_51.155",1,1,952,"2020_5_13_18_45_9.617",1,0,411
"1653","020.csv","2020_5_13_18_8_25.767",1,0,530,"2020_5_13_18_15_46.787",1,1,807,"2020_5_13_18_23_4.153",0,0,0,"2020_5_13_18_30_33.465",1,1,914,"2020_5_13_18_37_54.169",0,0,0,"2020_5_13_18_45_12.63",1,1,406
"1654","020.csv","2020_5_13_18_8_28.782",1,0,460,"2020_5_13_18_15_49.801",0,0,0,"2020_5_13_18_23_7.166",0,0,0,"2020_5_13_18_30_36.478",0,0,0,"2020_5_13_18_37_57.183",0,0,0,"2020_5_13_18_45_15.645",1,0,320
"1655","020.csv","2020_5_13_18_8_31.796",1,0,422,"2020_5_13_18_15_52.814",1,0,1787,"2020_5_13_18_23_10.181",0,0,0,"2020_5_13_18_30_39.492",1,1,1191,"2020_5_13_18_38_0.197",1,1,1814,"2020_5_13_18_45_18.658",1,1,298
"1656","020.csv","2020_5_13_18_8_34.809",1,1,384,"2020_5_13_18_15_55.829",0,0,0,"2020_5_13_18_23_13.194",0,0,0,"2020_5_13_18_30_42.506",0,0,0,"2020_5_13_18_38_3.21",0,1,0,"2020_5_13_18_45_21.672",1,0,452
"1657","020.csv","2020_5_13_18_8_37.822",1,1,442,"2020_5_13_18_15_58.843",0,0,0,"2020_5_13_18_23_16.208",0,1,0,"2020_5_13_18_30_45.519",0,0,0,"2020_5_13_18_38_6.223",0,0,0,"2020_5_13_18_45_24.685",1,0,366
"1658","020.csv","2020_5_13_18_8_40.837",1,0,404,"2020_5_13_18_16_1.856",0,0,0,"2020_5_13_18_23_19.219",0,1,0,"2020_5_13_18_30_48.533",0,0,0,"2020_5_13_18_38_9.233",0,0,0,"2020_5_13_18_45_27.7",1,0,312
"1659","020.csv","2020_5_13_18_8_43.851",1,0,446,"2020_5_13_18_16_4.87",0,0,0,"2020_5_13_18_23_22.229",0,0,0,"2020_5_13_18_30_51.546",0,0,0,"2020_5_13_18_38_12.243",0,1,0,"2020_5_13_18_45_30.714",1,0,307
"1660","020.csv","2020_5_13_18_8_46.864",1,0,488,"2020_5_13_18_16_7.885",0,0,0,"2020_5_13_18_23_25.24",0,0,0,"2020_5_13_18_30_54.561",0,0,0,"2020_5_13_18_38_15.257",0,0,0,"2020_5_13_18_45_33.724",1,1,368
"1661","020.csv","2020_5_13_18_8_49.878",1,1,322,"2020_5_13_18_16_10.898",0,1,0,"2020_5_13_18_23_28.253",0,0,0,"2020_5_13_18_30_57.574",0,0,0,"2020_5_13_18_38_18.271",0,0,0,"2020_5_13_18_45_36.738",1,0,330
"1662","020.csv","2020_5_13_18_8_52.893",1,0,348,"2020_5_13_18_16_13.912",1,1,1057,"2020_5_13_18_23_31.264",0,0,0,"2020_5_13_18_31_0.587",0,0,0,"2020_5_13_18_38_21.284",1,1,1479,"2020_5_13_18_45_39.752",1,0,308
"1663","020.csv","2020_5_13_18_8_55.907",1,0,406,"2020_5_13_18_16_16.925",1,1,988,"2020_5_13_18_23_34.278",0,0,0,"2020_5_13_18_31_3.602",0,0,0,"2020_5_13_18_38_24.298",0,0,0,"2020_5_13_18_45_42.765",1,0,303
"1664","020.csv","2020_5_13_18_8_58.92",1,0,400,"2020_5_13_18_16_19.94",1,1,1350,"2020_5_13_18_23_37.291",1,0,1519,"2020_5_13_18_31_6.615",0,0,0,"2020_5_13_18_38_27.31",1,0,1741,"2020_5_13_18_45_45.779",1,0,281
"1665","020.csv","2020_5_13_18_9_1.935",1,0,491,"2020_5_13_18_16_22.953",0,0,0,"2020_5_13_18_23_40.306",1,1,1145,"2020_5_13_18_31_9.629",0,0,0,"2020_5_13_18_38_30.324",0,0,0,"2020_5_13_18_45_48.793",1,0,307
"1666","020.csv","2020_5_13_18_9_4.948",1,0,405,"2020_5_13_18_16_25.967",1,1,1899,"2020_5_13_18_23_43.319",0,0,0,"2020_5_13_18_31_12.642",1,1,1400,"2020_5_13_18_38_33.337",1,1,1202,"2020_5_13_18_45_51.807",1,0,318
"1667","020.csv","2020_5_13_18_9_7.962",1,0,383,"2020_5_13_18_16_28.981",0,0,0,"2020_5_13_18_23_46.333",0,0,0,"2020_5_13_18_31_15.657",0,1,0,"2020_5_13_18_38_36.351",1,1,924,"2020_5_13_18_45_54.82",1,0,264
"1668","020.csv","2020_5_13_18_9_10.975",1,1,409,"2020_5_13_18_16_31.996",0,0,0,"2020_5_13_18_23_49.346",0,1,0,"2020_5_13_18_31_18.67",0,0,0,"2020_5_13_18_38_39.365",0,0,0,"2020_5_13_18_45_57.835",1,1,369
"1669","020.csv","2020_5_13_18_9_13.99",1,1,387,"2020_5_13_18_16_35.009",0,0,0,"2020_5_13_18_23_52.361",0,0,0,"2020_5_13_18_31_21.684",1,0,839,"2020_5_13_18_38_42.379",1,1,1665,"2020_5_13_18_46_0.848",1,0,540
"1670","020.csv","2020_5_13_18_9_17.003",1,0,381,"2020_5_13_18_16_38.022",0,0,0,"2020_5_13_18_23_55.374",0,0,0,"2020_5_13_18_31_24.698",0,0,0,"2020_5_13_18_38_45.393",0,0,0,"2020_5_13_18_46_3.862",1,1,423
"1671","020.csv","2020_5_13_18_9_20.017",1,0,343,"2020_5_13_18_16_41.037",0,0,0,"2020_5_13_18_23_58.388",0,0,0,"2020_5_13_18_31_27.712",1,0,1435,"2020_5_13_18_38_48.407",0,0,0,"2020_5_13_18_46_6.875",1,0,305
"1672","020.csv","2020_5_13_18_9_23.032",1,0,402,"2020_5_13_18_16_44.05",1,1,1127,"2020_5_13_18_24_1.403",0,0,0,"2020_5_13_18_31_30.725",0,0,0,"2020_5_13_18_38_51.42",1,0,1759,"2020_5_13_18_46_9.889",1,0,251
"1673","020.csv","2020_5_13_18_9_26.045",1,0,364,"2020_5_13_18_16_47.064",0,0,0,"2020_5_13_18_24_4.416",0,0,0,"2020_5_13_18_31_33.738",0,1,0,"2020_5_13_18_38_54.434",0,0,0,"2020_5_13_18_46_12.903",1,1,262
"1674","020.csv","2020_5_13_18_9_29.059",1,0,342,"2020_5_13_18_16_50.078",1,1,1499,"2020_5_13_18_24_7.43",0,0,0,"2020_5_13_18_31_36.753",0,0,0,"2020_5_13_18_38_57.447",0,0,0,"2020_5_13_18_46_15.916",1,1,384
"1675","020.csv","2020_5_13_18_9_32.072",1,1,432,"2020_5_13_18_16_53.092",0,0,0,"2020_5_13_18_24_10.443",0,0,0,"2020_5_13_18_31_39.766",0,0,0,"2020_5_13_18_39_0.462",0,0,0,"2020_5_13_18_46_18.93",1,0,746
"1676","020.csv","2020_5_13_18_9_35.087",1,0,394,"2020_5_13_18_16_56.106",0,0,0,"2020_5_13_18_24_13.458",0,0,0,"2020_5_13_18_31_42.78",0,0,0,"2020_5_13_18_39_3.475",0,0,0,"2020_5_13_18_46_21.944",1,0,484
"1677","020.csv","2020_5_13_18_9_38.1",1,0,421,"2020_5_13_18_16_59.119",0,0,0,"2020_5_13_18_24_16.471",1,1,867,"2020_5_13_18_31_45.794",1,1,969,"2020_5_13_18_39_6.488",0,0,0,"2020_5_13_18_46_24.958",1,0,383
"1678","020.csv","2020_5_13_18_9_41.114",1,0,383,"2020_5_13_18_17_2.134",1,1,1140,"2020_5_13_18_24_19.485",0,0,0,"2020_5_13_18_31_48.808",0,0,0,"2020_5_13_18_39_9.502",0,1,0,"2020_5_13_18_46_27.972",1,0,1
"1679","020.csv","2020_5_13_18_9_44.129",1,1,376,"2020_5_13_18_17_5.147",0,0,0,"2020_5_13_18_24_22.498",0,0,0,"2020_5_13_18_31_51.821",0,0,0,"2020_5_13_18_39_12.516",0,0,0,"2020_5_13_18_46_30.986",1,0,290
"1680","020.csv","2020_5_13_18_9_47.143",1,1,481,"2020_5_13_18_17_8.161",1,1,680,"2020_5_13_18_24_25.512",0,1,0,"2020_5_13_18_31_54.835",0,0,0,"2020_5_13_18_39_15.529",0,0,0,"2020_5_13_18_46_34",1,0,268
"1681","020.csv","2020_5_13_18_9_50.157",1,0,347,"2020_5_13_18_17_11.176",0,0,0,"2020_5_13_18_24_28.526",0,0,0,"2020_5_13_18_31_57.85",1,0,1218,"2020_5_13_18_39_18.543",0,0,0,"2020_5_13_18_46_37.013",1,1,246
"1682","020.csv","2020_5_13_18_9_53.17",1,0,390,"2020_5_13_18_17_14.19",1,1,796,"2020_5_13_18_24_31.539",0,0,0,"2020_5_13_18_32_0.863",1,1,1292,"2020_5_13_18_39_21.557",0,0,0,"2020_5_13_18_46_40.028",1,0,305
"1683","020.csv","2020_5_13_18_9_56.182",1,0,323,"2020_5_13_18_17_17.202",0,0,0,"2020_5_13_18_24_34.553",0,0,0,"2020_5_13_18_32_3.877",1,1,1926,"2020_5_13_18_39_24.57",0,0,0,"2020_5_13_18_46_43.041",1,0,347
"1684","020.csv","2020_5_13_18_9_59.196",1,0,349,"2020_5_13_18_17_20.212",0,0,0,"2020_5_13_18_24_37.567",0,0,0,"2020_5_13_18_32_6.892",1,1,928,"2020_5_13_18_39_27.583",0,0,0,"2020_5_13_18_46_46.055",1,0,293
"1685","020.csv","2020_5_13_18_10_2.207",1,1,410,"2020_5_13_18_17_23.223",1,1,819,"2020_5_13_18_24_40.58",1,1,1894,"2020_5_13_18_32_9.905",0,0,0,"2020_5_13_18_39_30.597",0,0,0,"2020_5_13_18_46_49.069",1,0,304
"1686","020.csv","2020_5_13_18_10_5.218",1,0,360,"2020_5_13_18_17_26.234",1,1,560,"2020_5_13_18_24_43.594",1,1,1504,"2020_5_13_18_32_12.919",0,0,0,"2020_5_13_18_39_33.611",1,1,1904,"2020_5_13_18_46_52.083",1,0,361
"1687","020.csv","2020_5_13_18_10_8.229",1,1,404,"2020_5_13_18_17_29.243",0,0,0,"2020_5_13_18_24_46.609",1,1,986,"2020_5_13_18_32_15.932",0,0,0,"2020_5_13_18_39_36.624",0,0,0,"2020_5_13_18_46_55.097",1,1,340
"1688","020.csv","2020_5_13_18_10_11.238",1,0,450,"2020_5_13_18_17_32.254",1,1,652,"2020_5_13_18_24_49.622",0,1,0,"2020_5_13_18_32_18.947",1,1,1001,"2020_5_13_18_39_39.637",1,1,950,"2020_5_13_18_46_58.11",1,0,334
"1689","020.csv","2020_5_13_18_10_14.248",1,1,400,"2020_5_13_18_17_35.268",0,0,0,"2020_5_13_18_24_52.636",0,0,0,"2020_5_13_18_32_21.96",0,0,0,"2020_5_13_18_39_42.652",1,1,1600,"2020_5_13_18_47_1.124",1,0,408
"1690","020.csv","2020_5_13_18_10_17.259",1,0,447,"2020_5_13_18_17_38.281",1,1,944,"2020_5_13_18_24_55.65",1,1,1113,"2020_5_13_18_32_24.974",0,0,0,"2020_5_13_18_39_45.666",0,0,0,"2020_5_13_18_47_4.139",1,0,370
"1691","020.csv","2020_5_13_18_10_20.272",1,0,440,"2020_5_13_18_17_41.295",0,0,0,"2020_5_13_18_24_58.664",0,0,0,"2020_5_13_18_32_27.988",0,0,0,"2020_5_13_18_39_48.679",1,1,484,"2020_5_13_18_47_7.153",1,1,300
"1692","020.csv","2020_5_13_18_10_23.284",1,1,501,"2020_5_13_18_17_44.309",0,1,0,"2020_5_13_18_25_1.677",0,1,0,"2020_5_13_18_32_31.002",0,0,0,"2020_5_13_18_39_51.692",0,1,0,"2020_5_13_18_47_10.166",1,0,278
"1693","020.csv","2020_5_13_18_10_26.299",1,0,447,"2020_5_13_18_17_47.325",0,0,0,"2020_5_13_18_25_4.69",0,0,0,"2020_5_13_18_32_34.015",0,0,0,"2020_5_13_18_39_54.707",0,0,0,"2020_5_13_18_47_13.181",1,0,336
"1694","020.csv","2020_5_13_18_10_29.313",1,0,456,"2020_5_13_18_17_50.338",0,0,0,"2020_5_13_18_25_7.705",0,1,0,"2020_5_13_18_32_37.029",1,1,1526,"2020_5_13_18_39_57.72",0,0,0,"2020_5_13_18_47_16.195",1,0,282
"1695","020.csv","2020_5_13_18_10_32.326",1,0,322,"2020_5_13_18_17_53.352",1,1,881,"2020_5_13_18_25_10.718",0,0,0,"2020_5_13_18_32_40.043",1,1,993,"2020_5_13_18_40_0.734",0,0,0,"2020_5_13_18_47_19.209",1,0,308
"1696","020.csv","2020_5_13_18_10_35.34",1,0,380,"2020_5_13_18_17_56.367",0,0,0,"2020_5_13_18_25_13.731",0,0,0,"2020_5_13_18_32_43.056",0,0,0,"2020_5_13_18_40_3.748",0,0,0,"2020_5_13_18_47_22.219",1,0,305
"1697","020.csv","2020_5_13_18_10_38.355",1,1,375,"2020_5_13_18_17_59.38",0,0,0,"2020_5_13_18_25_16.746",0,0,0,"2020_5_13_18_32_46.07",0,0,0,"2020_5_13_18_40_6.761",0,0,0,"2020_5_13_18_47_25.231",1,0,478
"1698","020.csv","2020_5_13_18_10_41.369",1,0,464,"2020_5_13_18_18_2.394",0,0,0,"2020_5_13_18_25_19.756",0,0,0,"2020_5_13_18_32_49.084",0,0,0,"2020_5_13_18_40_9.775",0,0,0,"2020_5_13_18_47_28.241",1,0,395
"1699","020.csv","2020_5_13_18_10_44.382",1,1,411,"2020_5_13_18_18_5.409",0,0,0,"2020_5_13_18_25_22.77",1,0,1480,"2020_5_13_18_32_52.098",1,1,761,"2020_5_13_18_40_12.789",0,0,0,"2020_5_13_18_47_31.251",1,0,473
"1700","020.csv","2020_5_13_18_10_47.396",1,0,469,"2020_5_13_18_18_8.422",0,0,0,"2020_5_13_18_25_25.782",0,0,0,"2020_5_13_18_32_55.112",1,1,1107,"2020_5_13_18_40_15.804",0,0,0,"2020_5_13_18_47_34.263",1,0,326
"1701","020.csv","2020_5_13_18_10_50.41",1,0,447,"2020_5_13_18_18_11.435",0,0,0,"2020_5_13_18_25_28.797",0,0,0,"2020_5_13_18_32_58.125",1,0,894,"2020_5_13_18_40_18.818",0,0,0,"2020_5_13_18_47_37.276",1,0,321
