Sub,Session,Procedure[Trial],,Condition,CueCued[SubTrial],CueUncued[SubTrial],Match[SubTrial],Name[SubTrial],Stimulus[SubTrial],Type trial,Stimulus.ACC,Stimulus..CRESP,Stimulus.RESP,Stimulus.RT
26,1,Block1,29,Uncued,0,0,NONMATCH,d1,L,control,1,4,4,945
26,1,Block1,30,Uncued,0,0,NONMATCH,t2,J,2back,1,4,4,1270
26,1,Block1,31,Uncued,0,0,NONMATCH,0,H,control,1,4,4,981
26,1,Block1,32,Uncued,0,0,MATCH,d2,L,3back,1,3,3,740
26,1,Block2,1,Uncued,0,0,NONMATCH,0,T,control,1,4,4,680
26,1,Block2,2,Uncued,4,0,NONMATCH,v1,H,control,1,4,4,419
26,1,Block2,3,Uncued,0,0,NONMATCH,0,C,control,1,4,4,584
26,1,Block2,4,Uncued,0,0,NONMATCH,d1,E,control,1,4,4,615
26,1,Block2,5,Uncued,0,0,NONMATCH,0,S,control,1,4,4,693
26,1,Block2,6,Uncued,0,0,NONMATCH,v2,H,4back,1,4,4,1136
26,1,Block2,7,Uncued,0,0,MATCH,d2,E,3back,1,3,3,1159
26,1,Block2,8,Uncued,4,0,NONMATCH,v1,B,control,1,4,4,740
26,1,Block2,9,Uncued,0,0,NONMATCH,0,Z,control,1,4,4,538
26,1,Block2,10,Uncued,0,0,NONMATCH,d1,P,control,1,4,4,576
26,1,Block2,11,Uncued,4,0,NONMATCH,v1,L,control,1,4,4,613
26,1,Block2,12,Uncued,0,0,NONMATCH,v2,B,4back,1,4,4,1403
26,1,Block2,13,Uncued,0,0,MATCH,d2,P,3back,1,3,3,934
26,1,Block2,14,Uncued,2,0,NONMATCH,t1,G,control,1,4,4,600
26,1,Block2,15,Uncued,0,0,NONMATCH,v2,L,4back,0,4,3,675
26,1,Block2,16,Uncued,0,0,NONMATCH,t2,G,2back,1,4,4,332
26,1,Block2,17,Uncued,2,0,NONMATCH,t1,J,control,1,4,4,661
26,1,Block2,18,Uncued,0,0,NONMATCH,d1,U,control,1,4,4,602
26,1,Block2,19,Uncued,0,0,NONMATCH,t2,J,2back,1,4,4,1067
26,1,Block2,20,Uncued,4,0,NONMATCH,v1,D,control,1,4,4,982
26,1,Block2,21,Uncued,0,0,MATCH,d2,U,3back,1,3,3,655
26,1,Block2,22,Uncued,0,0,NONMATCH,0,A,control,1,4,4,357
26,1,Block2,23,Uncued,0,0,NONMATCH,d1,W,control,1,4,4,418
26,1,Block2,24,Uncued,0,0,NONMATCH,v2,D,4back,1,4,4,428
26,1,Block2,25,Uncued,0,0,NONMATCH,0,K,control,1,4,4,577
26,1,Block2,26,Uncued,0,0,MATCH,d2,W,3back,1,3,3,562
26,1,Block2,27,Uncued,2,0,NONMATCH,t1,Y,control,1,4,4,475
26,1,Block2,28,Uncued,2,0,NONMATCH,t1,O,control,1,4,4,380
26,1,Block2,29,Uncued,0,0,NONMATCH,t2,Y,2back,1,4,4,837
26,1,Block2,30,Uncued,0,0,NONMATCH,t2,O,2back,0,4,3,764
26,1,Block2,31,Uncued,0,0,NONMATCH,0,M,control,1,4,4,476
26,1,Block2,32,Uncued,0,0,NONMATCH,0,R,control,1,4,4,1183
26,1,Block3,1,Cued,0,0,NONMATCH,0,E,control,1,4,4,774
26,1,Block3,2,Cued,4,0,NONMATCH,v1,C,control,1,4,4,906
26,1,Block3,3,Cued,0,0,NONMATCH,0,W,control,1,4,4,833
26,1,Block3,4,Cued,0,0,NONMATCH,d1,P,control,1,4,4,751
26,1,Block3,5,Cued,0,0,NONMATCH,0,Z,control,1,4,4,763
26,1,Block3,6,Cued,0,0,NONMATCH,v2,C,4back,1,4,4,983
26,1,Block3,7,Cued,0,0,MATCH,d2,P,3back,0,3,4,594
26,1,Block3,8,Cued,2,0,NONMATCH,t1,Y,control,1,4,4,1087
26,1,Block3,9,Cued,0,0,NONMATCH,0,M,control,1,4,4,672
26,1,Block3,10,Cued,0,0,NONMATCH,t2,Y,2back,1,4,4,641
26,1,Block3,11,Cued,2,0,NONMATCH,t1,O,control,1,4,4,903
26,1,Block3,12,Cued,0,0,NONMATCH,d1,B,control,1,4,4,1177
26,1,Block3,13,Cued,0,0,NONMATCH,t2,O,2back,1,4,4,723
26,1,Block3,14,Cued,0,0,NONMATCH,0,K,control,1,4,4,637
26,1,Block3,15,Cued,0,0,MATCH,d2,B,3back,1,3,3,1137
26,1,Block3,16,Cued,2,0,NONMATCH,t1,J,control,1,4,4,703
26,1,Block3,17,Cued,4,0,NONMATCH,v1,S,control,1,4,4,360
26,1,Block3,18,Cued,0,0,NONMATCH,t2,J,2back,1,4,4,845
26,1,Block3,19,Cued,0,0,NONMATCH,d1,G,control,1,4,4,578
26,1,Block3,20,Cued,0,0,NONMATCH,0,D,control,1,4,4,471
26,1,Block3,21,Cued,0,0,NONMATCH,v2,S,4back,0,4,3,436
26,1,Block3,22,Cued,0,0,MATCH,d2,G,3back,0,3,4,673
26,1,Block3,23,Cued,4,0,NONMATCH,v1,T,control,1,4,4,526
26,1,Block3,24,Cued,0,0,NONMATCH,0,A,control,1,4,4,628
26,1,Block3,25,Cued,0,0,NONMATCH,d1,U,control,1,4,4,608
26,1,Block3,26,Cued,4,0,NONMATCH,v1,L,control,1,4,4,605
26,1,Block3,27,Cued,0,0,NONMATCH,v2,T,4back,0,4,3,558
26,1,Block3,28,Cued,0,0,MATCH,d2,U,3back,0,3,4,524
26,1,Block3,29,Cued,2,0,NONMATCH,t1,R,control,1,4,4,863
26,1,Block3,30,Cued,0,0,NONMATCH,v2,L,4back,1,4,4,934
26,1,Block3,31,Cued,0,0,NONMATCH,t2,R,2back,1,4,4,1190
26,1,Block3,32,Cued,0,0,NONMATCH,0,H,control,1,4,4,982
26,1,Block4,1,Cued,0,0,NONMATCH,0,L,control,1,4,4,607
26,1,Block4,2,Cued,0,0,NONMATCH,d1,J,control,1,4,4,644
26,1,Block4,3,Cued,4,0,NONMATCH,v1,D,control,1,4,4,654
26,1,Block4,4,Cued,0,0,NONMATCH,0,W,control,1,4,4,570
26,1,Block4,5,Cued,0,0,MATCH,d2,J,3back,1,3,3,428
26,1,Block4,6,Cued,2,0,NONMATCH,t1,P,control,1,4,4,516
26,1,Block4,7,Cued,0,0,NONMATCH,v2,D,4back,0,4,3,770
26,1,Block4,8,Cued,0,0,NONMATCH,t2,P,2back,1,4,4,459
26,1,Block4,9,Cued,4,0,NONMATCH,v1,Y,control,1,4,4,966
26,1,Block4,10,Cued,2,0,NONMATCH,t1,A,control,1,4,4,411
26,1,Block4,11,Cued,0,0,NONMATCH,0,K,control,1,4,4,667
26,1,Block4,12,Cued,0,0,NONMATCH,t2,A,2back,0,4,3,666
26,1,Block4,13,Cued,0,0,NONMATCH,v2,Y,4back,1,4,4,206
26,1,Block4,14,Cued,4,0,NONMATCH,v1,U,control,1,4,4,829
26,1,Block4,15,Cued,4,0,NONMATCH,v1,H,control,1,4,4,509
26,1,Block4,16,Cued,0,0,NONMATCH,0,G,control,1,4,4,525
26,1,Block4,17,Cued,0,0,NONMATCH,d1,B,control,1,4,4,598
26,1,Block4,18,Cued,0,0,NONMATCH,v2,U,4back,0,4,3,726
26,1,Block4,19,Cued,0,0,NONMATCH,v2,H,4back,0,4,3,896
26,1,Block4,20,Cued,0,0,MATCH,d2,B,3back,1,3,3,999
26,1,Block4,21,Cued,2,0,NONMATCH,t1,Z,control,1,4,4,525
26,1,Block4,22,Cued,0,0,NONMATCH,0,T,control,1,4,4,511
26,1,Block4,23,Cued,0,0,NONMATCH,t2,Z,2back,1,4,4,2410
26,1,Block4,24,Cued,0,0,NONMATCH,d1,S,control,1,4,4,1005
26,1,Block4,25,Cued,0,0,NONMATCH,0,O,control,1,4,4,611
26,1,Block4,26,Cued,0,0,NONMATCH,0,C,control,1,4,4,511
26,1,Block4,27,Cued,0,0,MATCH,d2,S,3back,1,3,3,727
26,1,Block4,28,Cued,0,0,NONMATCH,d1,M,control,1,4,4,336
26,1,Block4,29,Cued,0,0,NONMATCH,0,E,control,1,4,4,764
26,1,Block4,30,Cued,2,0,NONMATCH,t1,R,control,0,4,3,734
26,1,Block4,31,Cued,0,0,MATCH,d2,M,3back,0,3,4,444
26,1,Block4,32,Cued,0,0,NONMATCH,t2,R,2back,1,4,4,798
27,1,Block1,1,Uncued,0,0,NONMATCH,0,B,control,1,4,4,435
27,1,Block1,2,Uncued,0,0,NONMATCH,d1,W,control,1,4,4,342
27,1,Block1,3,Uncued,0,0,NONMATCH,0,Y,control,1,4,4,311
27,1,Block1,4,Uncued,4,0,NONMATCH,v1,U,control,1,4,4,452
27,1,Block1,5,Uncued,0,0,MATCH,d2,W,3back,1,3,3,701
27,1,Block1,6,Uncued,0,0,NONMATCH,0,R,control,1,4,4,646
27,1,Block1,7,Uncued,4,0,NONMATCH,v1,K,control,1,4,4,642
27,1,Block1,8,Uncued,0,0,NONMATCH,v2,U,4back,1,4,4,971
27,1,Block1,9,Uncued,0,0,NONMATCH,0,L,control,1,4,4,526
27,1,Block1,10,Uncued,0,0,NONMATCH,d1,J,control,1,4,4,493
27,1,Block1,11,Uncued,0,0,NONMATCH,v2,K,4back,1,4,4,639
27,1,Block1,12,Uncued,0,0,NONMATCH,d1,D,control,1,4,4,676
27,1,Block1,13,Uncued,0,0,MATCH,d2,J,3back,1,3,3,598
27,1,Block1,14,Uncued,0,0,NONMATCH,0,C,control,1,4,4,497
27,1,Block1,15,Uncued,0,0,MATCH,d2,D,3back,1,3,3,635
27,1,Block1,16,Uncued,4,0,NONMATCH,v1,E,control,1,4,4,483
27,1,Block1,17,Uncued,2,0,NONMATCH,t1,M,control,1,4,4,479
27,1,Block1,18,Uncued,0,0,NONMATCH,0,G,control,1,4,4,656
27,1,Block1,19,Uncued,0,0,NONMATCH,t2,M,2back,0,4,3,507
27,1,Block1,20,Uncued,0,0,NONMATCH,v2,E,4back,1,4,4,1838
27,1,Block1,21,Uncued,2,0,NONMATCH,t1,O,control,1,4,4,1096
27,1,Block1,22,Uncued,0,0,NONMATCH,d1,H,control,1,4,4,618
27,1,Block1,23,Uncued,0,0,NONMATCH,t2,O,2back,0,4,3,697
27,1,Block1,24,Uncued,2,0,NONMATCH,t1,Z,control,1,4,4,1011
27,1,Block1,25,Uncued,0,0,MATCH,d2,H,3back,1,3,3,2033
27,1,Block1,26,Uncued,0,0,NONMATCH,t2,Z,2back,0,4,3,1169
27,1,Block1,27,Uncued,2,0,NONMATCH,t1,T,control,1,4,4,1335
27,1,Block1,28,Uncued,4,0,NONMATCH,v1,P,control,1,4,4,679
27,1,Block1,29,Uncued,0,0,NONMATCH,t2,T,2back,1,4,4,934
27,1,Block1,30,Uncued,0,0,NONMATCH,0,S,control,1,4,4,848
27,1,Block1,31,Uncued,0,0,NONMATCH,0,A,control,1,4,4,610
27,1,Block1,32,Uncued,0,0,NONMATCH,v2,P,4back,1,4,4,508
27,1,Block2,1,Uncued,0,0,NONMATCH,d1,Z,control,1,4,4,561
27,1,Block2,2,Uncued,0,0,NONMATCH,0,T,control,1,4,4,269
27,1,Block2,3,Uncued,0,0,NONMATCH,d1,B,control,1,4,4,403
27,1,Block2,4,Uncued,0,0,MATCH,d2,Z,3back,1,3,3,685
27,1,Block2,5,Uncued,0,0,NONMATCH,0,C,control,1,4,4,778
27,1,Block2,6,Uncued,2,0,NONMATCH,t1,A,control,1,4,4,1283
27,1,Block2,7,Uncued,0,0,MATCH,d2,B,3back,0,3,4,695
27,1,Block2,8,Uncued,0,0,NONMATCH,t2,A,2back,0,4,3,574
27,1,Block2,9,Uncued,4,0,NONMATCH,v1,G,control,1,4,4,532
27,1,Block2,10,Uncued,0,0,NONMATCH,0,U,control,1,4,4,542
27,1,Block2,11,Uncued,0,0,NONMATCH,d1,R,control,1,4,4,426
27,1,Block2,12,Uncued,0,0,NONMATCH,0,S,control,1,4,4,521
27,1,Block2,13,Uncued,0,0,NONMATCH,v2,G,4back,1,4,4,613
27,1,Block2,14,Uncued,0,0,MATCH,d2,R,3back,1,3,3,669
27,1,Block2,15,Uncued,4,0,NONMATCH,v1,K,control,1,4,4,519
27,1,Block2,16,Uncued,0,0,NONMATCH,0,Y,control,1,4,4,600
27,1,Block2,17,Uncued,4,0,NONMATCH,v1,P,control,1,4,4,684
27,1,Block2,18,Uncued,4,0,NONMATCH,v1,D,control,1,4,4,579
27,1,Block2,19,Uncued,0,0,NONMATCH,v2,K,4back,1,4,4,851
27,1,Block2,20,Uncued,0,0,NONMATCH,0,W,control,1,4,4,444
27,1,Block2,21,Uncued,0,0,NONMATCH,v2,P,4back,1,4,4,1504
27,1,Block2,22,Uncued,0,0,NONMATCH,v2,D,4back,0,4,3,620
27,1,Block2,23,Uncued,2,0,NONMATCH,t1,O,control,1,4,4,1313
27,1,Block2,24,Uncued,2,0,NONMATCH,t1,H,control,1,4,4,729
27,1,Block2,25,Uncued,0,0,NONMATCH,t2,O,2back,1,4,4,677
27,1,Block2,26,Uncued,0,0,NONMATCH,t2,H,2back,0,4,3,1115
27,1,Block2,27,Uncued,0,0,NONMATCH,0,E,control,1,4,4,1196
27,1,Block2,28,Uncued,2,0,NONMATCH,t1,J,control,1,4,4,587
27,1,Block2,29,Uncued,0,0,NONMATCH,d1,M,control,1,4,4,473
27,1,Block2,30,Uncued,0,0,NONMATCH,t2,J,2back,0,4,3,650
27,1,Block2,31,Uncued,0,0,NONMATCH,0,L,control,1,4,4,547
27,1,Block2,32,Uncued,0,0,MATCH,d2,M,3back,1,3,3,1790
27,1,Block3,1,Cued,0,0,NONMATCH,0,S,control,1,4,4,677
27,1,Block3,2,Cued,0,0,NONMATCH,d1,E,control,1,4,4,528
27,1,Block3,3,Cued,4,0,NONMATCH,v1,L,control,1,4,4,443
27,1,Block3,4,Cued,0,0,NONMATCH,0,T,control,1,4,4,807
27,1,Block3,5,Cued,0,0,MATCH,d2,E,3back,0,3,4,437
27,1,Block3,6,Cued,4,0,NONMATCH,v1,J,control,0,4,3,278
27,1,Block3,7,Cued,0,0,NONMATCH,v2,L,4back,0,4,3,2178
27,1,Block3,8,Cued,0,0,NONMATCH,d1,D,control,1,4,4,477
27,1,Block3,9,Cued,0,0,NONMATCH,0,O,control,1,4,4,542
27,1,Block3,10,Cued,0,0,NONMATCH,v2,J,4back,1,4,4,639
27,1,Block3,11,Cued,0,0,MATCH,d2,D,3back,1,3,3,981
27,1,Block3,12,Cued,4,0,NONMATCH,v1,U,control,1,4,4,1430
27,1,Block3,13,Cued,2,0,NONMATCH,t1,A,control,1,4,4,480
27,1,Block3,14,Cued,0,0,NONMATCH,0,H,control,1,4,4,677
27,1,Block3,15,Cued,0,0,NONMATCH,t2,A,2back,1,4,4,357
27,1,Block3,16,Cued,0,0,NONMATCH,v2,U,4back,0,4,3,743
27,1,Block3,17,Cued,0,0,NONMATCH,d1,C,control,1,4,4,1109
27,1,Block3,18,Cued,0,0,NONMATCH,0,G,control,1,4,4,444
27,1,Block3,19,Cued,2,0,NONMATCH,t1,M,control,1,4,4,529
27,1,Block3,20,Cued,0,0,MATCH,d2,C,3back,0,3,4,705
27,1,Block3,21,Cued,0,0,NONMATCH,t2,M,2back,1,4,4,543
27,1,Block3,22,Cued,4,0,NONMATCH,v1,B,control,1,4,4,608
27,1,Block3,23,Cued,2,0,NONMATCH,t1,K,control,1,4,4,1112
27,1,Block3,24,Cued,0,0,NONMATCH,0,Y,control,1,4,4,499
27,1,Block3,25,Cued,0,0,NONMATCH,t2,K,2back,0,4,3,778
27,1,Block3,26,Cued,0,0,NONMATCH,v2,B,4back,1,4,4,2207
27,1,Block3,27,Cued,2,0,NONMATCH,t1,W,control,1,4,4,620
27,1,Block3,28,Cued,0,0,NONMATCH,d1,P,control,1,4,4,524
27,1,Block3,29,Cued,0,0,NONMATCH,t2,W,2back,0,4,3,768
27,1,Block3,30,Cued,0,0,NONMATCH,0,Z,control,1,4,4,469
27,1,Block3,31,Cued,0,0,MATCH,d2,P,3back,0,3,4,335
27,1,Block3,32,Cued,0,0,NONMATCH,0,R,control,1,4,4,471
27,1,Block4,1,Cued,4,0,NONMATCH,v1,O,control,1,4,4,1076
27,1,Block4,2,Cued,2,0,NONMATCH,t1,B,control,1,4,4,304
27,1,Block4,3,Cued,0,0,NONMATCH,0,A,control,1,4,4,261
27,1,Block4,4,Cued,0,0,NONMATCH,t2,B,2back,1,4,4,521
27,1,Block4,5,Cued,0,0,NONMATCH,v2,O,4back,1,4,4,687
27,1,Block4,6,Cued,4,0,NONMATCH,v1,S,control,1,4,4,368
27,1,Block4,7,Cued,0,0,NONMATCH,0,P,control,1,4,4,486
27,1,Block4,8,Cued,0,0,NONMATCH,d1,C,control,1,4,4,745
27,1,Block4,9,Cued,0,0,NONMATCH,0,U,control,1,4,4,429
27,1,Block4,10,Cued,0,0,NONMATCH,v2,S,4back,1,4,4,322
27,1,Block4,11,Cued,0,0,MATCH,d2,C,3back,1,3,3,545
27,1,Block4,12,Cued,4,0,NONMATCH,v1,D,control,1,4,4,371
27,1,Block4,13,Cued,0,0,NONMATCH,0,E,control,1,4,4,472
27,1,Block4,14,Cued,0,0,NONMATCH,0,T,control,1,4,4,479
27,1,Block4,15,Cued,0,0,NONMATCH,d1,L,control,1,4,4,627
27,1,Block4,16,Cued,0,0,NONMATCH,v2,D,4back,1,4,4,287
27,1,Block4,17,Cued,0,0,NONMATCH,d1,M,control,1,4,4,422
27,1,Block4,18,Cued,0,0,MATCH,d2,L,3back,1,3,3,551
27,1,Block4,19,Cued,0,0,NONMATCH,0,Z,control,1,4,4,489
27,1,Block4,20,Cued,0,0,MATCH,d2,M,3back,1,3,3,490
27,1,Block4,21,Cued,0,0,NONMATCH,d1,Y,control,1,4,4,418
27,1,Block4,22,Cued,0,0,NONMATCH,0,K,control,1,4,4,875
27,1,Block4,23,Cued,2,0,NONMATCH,t1,G,control,1,4,4,317
27,1,Block4,24,Cued,0,0,MATCH,d2,Y,3back,1,3,3,487
27,1,Block4,25,Cued,0,0,NONMATCH,t2,G,2back,1,4,4,480
27,1,Block4,26,Cued,2,0,NONMATCH,t1,J,control,1,4,4,993
27,1,Block4,27,Cued,4,0,NONMATCH,v1,W,control,1,4,4,430
27,1,Block4,28,Cued,0,0,NONMATCH,t2,J,2back,1,4,4,832
27,1,Block4,29,Cued,0,0,NONMATCH,0,R,control,1,4,4,397
27,1,Block4,30,Cued,2,0,NONMATCH,t1,H,control,1,4,4,431
27,1,Block4,31,Cued,0,0,NONMATCH,v2,W,4back,1,4,4,1318
27,1,Block4,32,Cued,0,0,NONMATCH,t2,H,2back,1,4,4,628
28,1,Block1,1,Uncued,0,0,NONMATCH,0,L,control,1,4,4,1058
28,1,Block1,2,Uncued,0,0,NONMATCH,d1,U,control,1,4,4,629
28,1,Block1,3,Uncued,0,0,NONMATCH,0,C,control,1,4,4,543
28,1,Block1,4,Uncued,2,0,NONMATCH,t1,P,control,1,4,4,818
28,1,Block1,5,Uncued,0,0,MATCH,d2,U,3back,1,3,3,1190
28,1,Block1,6,Uncued,0,0,NONMATCH,t2,P,2back,1,4,4,1192
28,1,Block1,7,Uncued,2,0,NONMATCH,t1,E,control,1,4,4,949
28,1,Block1,8,Uncued,2,0,NONMATCH,t1,M,control,1,4,4,862
28,1,Block1,9,Uncued,0,0,NONMATCH,t2,E,2back,1,4,4,2306
28,1,Block1,10,Uncued,0,0,NONMATCH,t2,M,2back,0,4,3,1921
28,1,Block1,11,Uncued,0,0,NONMATCH,d1,A,control,1,4,4,1003
28,1,Block1,12,Uncued,0,0,NONMATCH,0,G,control,1,4,4,777
28,1,Block1,13,Uncued,4,0,NONMATCH,v1,K,control,1,4,4,1105
28,1,Block1,14,Uncued,0,0,MATCH,d2,A,3back,0,3,4,1304
28,1,Block1,15,Uncued,0,0,NONMATCH,0,H,control,1,4,4,1695
28,1,Block1,16,Uncued,2,0,NONMATCH,t1,B,control,0,4,3,999
28,1,Block1,17,Uncued,0,0,NONMATCH,v2,K,4back,1,4,4,1837
28,1,Block1,18,Uncued,0,0,NONMATCH,t2,B,2back,0,4,3,1390
28,1,Block1,19,Uncued,0,0,NONMATCH,d1,S,control,1,4,4,1659
28,1,Block1,20,Uncued,0,0,NONMATCH,0,J,control,1,4,4,1698
28,1,Block1,21,Uncued,4,0,NONMATCH,v1,W,control,1,4,4,717
28,1,Block1,22,Uncued,0,0,MATCH,d2,S,3back,0,3,4,1602
28,1,Block1,23,Uncued,0,0,NONMATCH,d1,T,control,1,4,4,1108
28,1,Block1,24,Uncued,0,0,NONMATCH,0,Z,control,1,4,4,1702
28,1,Block1,25,Uncued,0,0,NONMATCH,v2,W,4back,0,4,3,1086
28,1,Block1,26,Uncued,0,0,MATCH,d2,T,3back,0,3,4,1361
28,1,Block1,27,Uncued,4,0,NONMATCH,v1,R,control,1,4,4,1248
28,1,Block1,28,Uncued,4,0,NONMATCH,v1,O,control,1,4,4,1106
28,1,Block1,29,Uncued,0,0,NONMATCH,0,D,control,1,4,4,928
28,1,Block1,30,Uncued,0,0,NONMATCH,0,Y,control,1,4,4,973
28,1,Block1,31,Uncued,0,0,NONMATCH,v2,R,4back,0,4,3,522
28,1,Block1,32,Uncued,0,0,NONMATCH,v2,O,4back,0,4,3,1623
28,1,Block2,1,Uncued,0,0,NONMATCH,d1,Y,control,1,4,4,913
28,1,Block2,2,Uncued,0,0,NONMATCH,0,C,control,1,4,4,912
28,1,Block2,3,Uncued,2,0,NONMATCH,t1,W,control,1,4,4,463
28,1,Block2,4,Uncued,0,0,MATCH,d2,Y,3back,1,3,3,1079
28,1,Block2,5,Uncued,0,0,NONMATCH,t2,W,2back,1,4,4,2390
28,1,Block2,6,Uncued,2,0,NONMATCH,t1,A,control,1,4,4,1101
28,1,Block2,7,Uncued,0,0,NONMATCH,d1,G,control,1,4,4,1727
28,1,Block2,8,Uncued,0,0,NONMATCH,t2,A,2back,1,4,4,1285
28,1,Block2,9,Uncued,0,0,NONMATCH,0,H,control,1,4,4,1030
28,1,Block2,10,Uncued,0,0,MATCH,d2,G,3back,0,3,4,1483
28,1,Block2,11,Uncued,4,0,NONMATCH,v1,Z,control,1,4,4,1144
28,1,Block2,12,Uncued,0,0,NONMATCH,0,P,control,1,4,4,605
28,1,Block2,13,Uncued,0,0,NONMATCH,d1,R,control,0,4,,0
28,1,Block2,14,Uncued,0,0,NONMATCH,0,E,control,1,4,4,1268
28,1,Block2,15,Uncued,0,0,NONMATCH,v2,Z,4back,1,4,4,1246
28,1,Block2,16,Uncued,0,0,MATCH,d2,R,3back,0,3,4,1215
28,1,Block2,17,Uncued,0,0,NONMATCH,d1,J,control,1,4,4,1753
28,1,Block2,18,Uncued,4,0,NONMATCH,v1,B,control,1,4,4,842
28,1,Block2,19,Uncued,0,0,NONMATCH,0,U,control,1,4,4,675
28,1,Block2,20,Uncued,0,0,MATCH,d2,J,3back,1,3,3,794
28,1,Block2,21,Uncued,2,0,NONMATCH,t1,T,control,1,4,4,804
28,1,Block2,22,Uncued,0,0,NONMATCH,v2,B,4back,1,4,4,821
28,1,Block2,23,Uncued,0,0,NONMATCH,t2,T,2back,1,4,4,914
28,1,Block2,24,Uncued,0,0,NONMATCH,0,L,control,1,4,4,823
28,1,Block2,25,Uncued,2,0,NONMATCH,t1,O,control,1,4,4,925
28,1,Block2,26,Uncued,4,0,NONMATCH,v1,S,control,1,4,4,1037
28,1,Block2,27,Uncued,0,0,NONMATCH,t2,O,2back,1,4,4,1145
28,1,Block2,28,Uncued,4,0,NONMATCH,v1,K,control,1,4,4,899
28,1,Block2,29,Uncued,0,0,NONMATCH,0,D,control,1,4,4,839
28,1,Block2,30,Uncued,0,0,NONMATCH,v2,S,4back,1,4,4,1038
28,1,Block2,31,Uncued,0,0,NONMATCH,0,M,control,1,4,4,683
28,1,Block2,32,Uncued,0,0,NONMATCH,v2,K,4back,0,4,3,1274
28,1,Block3,1,Cued,0,0,NONMATCH,0,B,control,1,4,4,970
28,1,Block3,2,Cued,0,0,NONMATCH,d1,H,control,1,4,4,1558
28,1,Block3,3,Cued,4,0,NONMATCH,v1,J,control,0,4,,0
28,1,Block3,4,Cued,0,0,NONMATCH,0,P,control,1,4,4,640
28,1,Block3,5,Cued,0,0,MATCH,d2,H,3back,0,3,4,1102
28,1,Block3,6,Cued,4,0,NONMATCH,v1,L,control,1,4,4,1668
28,1,Block3,7,Cued,0,0,NONMATCH,v2,J,4back,1,4,4,928
28,1,Block3,8,Cued,0,0,NONMATCH,d1,U,control,0,4,3,769
28,1,Block3,9,Cued,0,0,NONMATCH,0,Z,control,1,4,4,1249
28,1,Block3,10,Cued,0,0,NONMATCH,v2,L,4back,1,4,4,937
28,1,Block3,11,Cued,0,0,MATCH,d2,U,3back,0,3,4,677
28,1,Block3,12,Cued,4,0,NONMATCH,v1,K,control,0,4,3,978
28,1,Block3,13,Cued,0,0,NONMATCH,0,O,control,1,4,4,1475
28,1,Block3,14,Cued,0,0,NONMATCH,d1,R,control,1,4,4,959
28,1,Block3,15,Cued,0,0,NONMATCH,0,A,control,1,4,4,1546
28,1,Block3,16,Cued,0,0,NONMATCH,v2,K,4back,1,4,4,990
28,1,Block3,17,Cued,0,0,MATCH,d2,R,3back,0,3,4,1596
28,1,Block3,18,Cued,4,0,NONMATCH,v1,E,control,1,4,4,817
28,1,Block3,19,Cued,2,0,NONMATCH,t1,T,control,1,4,4,723
28,1,Block3,20,Cued,0,0,NONMATCH,0,G,control,1,4,4,1047
28,1,Block3,21,Cued,0,0,NONMATCH,t2,T,2back,1,4,4,1377
28,1,Block3,22,Cued,0,0,NONMATCH,v2,E,4back,1,4,4,1532
28,1,Block3,23,Cued,2,0,NONMATCH,t1,S,control,1,4,4,706
28,1,Block3,24,Cued,0,0,NONMATCH,d1,D,control,1,4,4,1580
28,1,Block3,25,Cued,0,0,NONMATCH,t2,S,2back,1,4,4,854
28,1,Block3,26,Cued,0,0,NONMATCH,0,Y,control,1,4,4,781
28,1,Block3,27,Cued,0,0,MATCH,d2,D,3back,1,3,3,786
28,1,Block3,28,Cued,2,0,NONMATCH,t1,M,control,1,4,4,484
28,1,Block3,29,Cued,2,0,NONMATCH,t1,W,control,1,4,4,879
28,1,Block3,30,Cued,0,0,NONMATCH,t2,M,2back,1,4,4,1028
28,1,Block3,31,Cued,0,0,NONMATCH,t2,W,2back,1,4,4,1925
28,1,Block3,32,Cued,0,0,NONMATCH,0,C,control,1,4,4,1005
28,1,Block4,1,Cued,0,0,NONMATCH,0,K,control,1,4,4,856
28,1,Block4,2,Cued,0,0,NONMATCH,d1,O,control,1,4,4,470
28,1,Block4,3,Cued,4,0,NONMATCH,v1,J,control,1,4,4,1302
28,1,Block4,4,Cued,0,0,NONMATCH,0,W,control,1,4,4,823
28,1,Block4,5,Cued,0,0,MATCH,d2,O,3back,0,3,4,845
28,1,Block4,6,Cued,0,0,NONMATCH,d1,A,control,1,4,4,924
28,1,Block4,7,Cued,0,0,NONMATCH,v2,J,4back,0,4,3,1153
28,1,Block4,8,Cued,2,0,NONMATCH,t1,D,control,1,4,4,880
28,1,Block4,9,Cued,0,0,MATCH,d2,A,3back,0,3,4,1422
28,1,Block4,10,Cued,0,0,NONMATCH,t2,D,2back,1,4,4,1343
28,1,Block4,11,Cued,0,0,NONMATCH,0,M,control,1,4,4,1326
28,1,Block4,12,Cued,2,0,NONMATCH,t1,S,control,1,4,4,697
28,1,Block4,13,Cued,4,0,NONMATCH,v1,H,control,1,4,4,1056
28,1,Block4,14,Cued,0,0,NONMATCH,t2,S,2back,0,4,3,979
28,1,Block4,15,Cued,0,0,NONMATCH,d1,P,control,1,4,4,527
28,1,Block4,16,Cued,0,0,NONMATCH,0,R,control,1,4,4,771
28,1,Block4,17,Cued,0,0,NONMATCH,v2,H,4back,1,4,4,798
